0022310-32.2012.8.17.0001,/TJPE/CAPITAL/CRIMINAL/VCRIM04/0022310-32.2012.8.17.0001
0000791-24.2014.8.17.1070,/TJPE/AGRESTE1/PASSIRA/VUNICA/0000791-24.2014.8.17.1070
0000503-41.2017.8.17.0110,/TJPE/SERTAO1/AFOGADOS DA INGAZEIRA/CRIMINAL/VCRIM/0000503-41.2017.8.17.0110
0000161-49.2006.8.17.0390,/TJPE/AGRESTE1/CACHOEIRINHA/VUNICA/0000161-49.2006.8.17.0390
0003079-78.2014.8.17.0670,/TJPE/AGRESTE1/GRAVATA/CIVEL/VCIV01/0003079-78.2014.8.17.0670
0002186-02.2019.8.17.0480,/TJPE/AGRESTE1/STA. CRUZ CAPIBARIBE/CRIMINAL/VCRIM/0002186-02.2019.8.17.0480
0003429-54.2018.8.17.0370,/TJPE/RMR/CABO/CRIMINAL/VCRIM02/0003429-54.2018.8.17.0370
0004325-17.2017.8.17.0990,/TJPE/RMR/PAULISTA/CRIMINAL/VCRIM02/0004325-17.2017.8.17.0990
0006151-32.2006.8.17.1130,/TJPE/SERTAO2/PETROLINA/CRIMINAL/VCRIM01/0006151-32.2006.8.17.1130
0014796-36.2012.8.17.1130,/TJPE/SERTAO2/PETROLINA/FAZENDA/VFAZ/0014796-36.2012.8.17.1130
0003863-57.2019.8.17.1130,/TJPE/SERTAO2/PETROLINA/CRIMINAL/VCRIM01/0003863-57.2019.8.17.1130
0000425-40.2019.8.17.1480,/TJPE/ZONA_DA_MATA/TIMBAUBA/CIVEL/VCIV01/0000425-40.2019.8.17.1480
0119588-96.2013.8.17.0001,/TJPE/CAPITAL/EXECUCAO FISCAL/VEFI01/0119588-96.2013.8.17.0001
0000492-55.2012.8.17.0120,/TJPE/SERTAO2/AFRANIO/VUNICA/0000492-55.2012.8.17.0120
0000460-36.2019.8.17.0110,/TJPE/SERTAO1/AFOGADOS DA INGAZEIRA/CRIMINAL/VCRIM/0000460-36.2019.8.17.0110
